country_code_1,country_code_2,capital_dist_meters,centroid_dist_meters
TH,HK,1729619.4725981446,NA
TR,HK,7733775.5694931755,NA
TW,HK,803298.3661751992,NA
UA,HK,7686009.880678413,NA
US,HK,13126258.852912117,NA
VN,HK,871704.4429035538,NA
ZA,HK,10693425.104782803,NA
AE,HR,4164351.483645918,4183271.2343119364
AR,HR,11645626.389044126,11895633.609983446
AT,HR,271097.6387473479,293216.4079352873
AU,HR,15970865.19485168,14238349.196714062
BA,HR,288636.6008079752,210914.31411364413
BE,HR,1025861.7444612498,1061846.593795227
BG,HR,679643.7547798755,796461.5437066706
BH,HR,3757502.406865459,3774264.108434644
BR,HR,9377297.343510354,9324530.11912336
BY,HR,1224084.479267438,1258031.6695443762
CA,HR,6706470.626957284,6789458.697199773
CH,HR,667164.5569987765,613702.2688816013
CL,HR,12373629.783211194,12078165.735831097
CO,HR,9654096.489098268,9507014.539026437
CZ,HR,490063.31480634684,511596.9302544977
DE,HR,771327.0120931404,795775.7462671902
DK,HR,1125263.8456748358,1266076.0308076409
DZ,HR,1473123.0581711098,2207639.2132067224
EE,HR,1626702.931010233,1694529.2039419105
EG,HR,2198632.3104684656,2398127.1011758703
ES,HR,1702350.3578733539,1693483.8894488746
FI,HR,1705250.5820091765,2196479.7961842967
FR,HR,1081552.1631636177,1054581.0995603523
GB,HR,1338225.4430194532,1707738.563722529
GR,HR,1081138.5832973185,870936.3036196862
HK,HR,8864416.707363555,NA
HR,HR,0,0
HU,HR,304430.93997232075,402865.8297436558
ID,HR,10578069.401241228,11549262.102132918
IE,HR,1799624.3082384367,1910413.529790504
IL,HR,2274685.0939511936,2256348.1028237734
IN,HR,5609110.969207711,6237852.217521725
IQ,HR,2788137.923216643,2789391.5790003045
IT,HR,516660.7596598393,336211.38427394413
JO,HR,2305253.3995396993,2377681.8960046764
JP,HR,9360810.268142946,9313418.425243465
KH,HR,9017727.196632659,8958155.14516882
KR,HR,8480863.544884618,8631100.721621169
KW,HR,3329789.1900022016,3311981.418573353
KZ,HR,4039327.9641697803,3950875.1308161463
LT,HR,1189340.0189897362,1345009.1891363203
LV,HR,1364317.900752155,1472122.0622928413
MA,HR,2334706.713011259,2297030.8476537745
MK,HR,610920.5034610342,642451.3572023901
MX,HR,10277231.566388274,10162805.654594012
MY,HR,9436080.921545696,10369145.397493022
NL,HR,1087534.2549413503,1082918.893798885
NO,HR,1608206.0842293804,1907153.949593504
NZ,HR,18261137.57354272,18273916.65637725
OM,HR,4536125.258618916,4637434.066558015
PE,HR,11210923.846729826,10923140.314863257
PH,HR,9978213.313473983,10245770.98068245
PK,HR,4955632.884778445,4990912.26920008
PL,HR,807608.0320311378,829331.5304120061
PT,HR,2202442.2952380273,2025622.6642575325
QA,HR,3895042.5602283,3867100.6055497574
RO,HR,809397.4382502171,745472.7806453499
RS,HR,370626.61287004815,454889.70757400943
RU,HR,1871054.926122891,5522961.358797183
SA,HR,3619310.691643423,3467153.2733096196
SE,HR,1512650.1712684566,1874155.6264951401
SG,HR,9750486.80289514,9777449.733760756
SI,HR,116687.60713429547,123348.10195680852
SK,HR,277083.38782824704,494128.9223036753
TH,HR,8507615.713362183,8414913.466965389
TR,HR,1520387.8475261645,1735616.34008138
TW,HR,9157689.901075948,9275195.314751716
UA,HR,1195204.7000855606,1318323.3854686427
US,HR,7240161.5761784855,8516938.969046067
VN,HR,8349453.070802857,8929931.43172621
ZA,HR,8058605.1565719405,8434882.651800651
AE,HU,4025725.3469245266,3953231.0989078823
AR,HU,11948973.92112073,12298487.269307569
AT,HU,217258.27658283216,505757.17778564815
AU,HU,15734116.834650466,13889491.421299927
BA,HU,411045.56233217736,349489.2464088449
BE,HU,1133056.7653195348,1242777.9939100705
BG,HU,630941.3395421061,594030.2539256527
BH,HU,3629760.150279652,3553616.8450127277
BR,HU,9677033.23529267,9719929.40633711
BY,HU,928251.6987342626,878584.1634808271
CA,HU,6784465.978585636,6797217.462411346
CH,HU,881269.2746321309,910144.3363414418
CL,HU,12670020.591169903,12477266.074128753
CO,HU,9876555.29904415,9844780.17116295
CZ,HU,444965.0177504283,479827.12882756564
DE,HU,690398.8532723755,851829.6003210909
DK,HU,1013758.1182037275,1215546.6227351502
DZ,HU,1777483.0485296028,2581457.1800186126
EE,HU,1378749.1401233673,1393631.977609395
EG,HU,2204881.1345559447,2392616.161218015
ES,HU,1979858.4779067107,2078320.3692162712
FI,HU,1459522.1311222867,1927838.5168515833
FR,HU,1248914.5793237565,1380713.4910495637
GB,HU,1451360.6583108823,1857553.425791941
GR,HU,1126382.5866437403,905232.497385145
HK,HU,8575734.773618238,NA
HR,HU,304430.93997232075,402865.8297436558
HU,HU,0,0
ID,HU,10357068.391718162,11184257.07575067
IE,HU,1897698.2137430343,2096168.131668957
IL,HU,2222178.2977557597,2135562.370880363
IN,HU,5369977.916724587,5920952.0003730105
IQ,HU,2646457.9467429244,2554771.308767496
IT,HU,813305.2151485876,730432.3978730609
JO,HU,2244021.160093088,2246384.772113035
JP,HU,9058955.969775548,8923684.996658284
KH,HU,8761148.613522502,8588063.050994977
KR,HU,8176446.216670566,8232881.53621834
KW,HU,3196766.2948132604,3082806.764536812
KZ,HU,3740501.8026455007,3552478.4399614385
LT,HU,909025.1339986159,1039067.8959393888
LV,HU,1107167.5857738366,1163965.871476824
MA,HU,2631440.706755158,2699881.8172473027
MK,HU,641721.8246174655,596673.5009614652
MX,HU,10375537.460379831,10318072.269865861
MY,HU,9205492.467474833,10004842.400103366
NL,HU,1148862.101925264,1190813.928302868
NO,HU,1482746.7841473965,1785736.3691870805
NZ,HU,17994207.84927163,17910375.033137277
OM,HU,4381475.511852182,4407531.662636832
PE,HU,11464451.242059642,11284843.261886489
PH,HU,9690375.649501363,9850622.559715798
PK,HU,4707752.280923363,4654598.031312066
PL,HU,546715.8971063351,556597.4539663679
PT,HU,2475609.5543345283,2403289.0586354462
QA,HU,3767365.409329228,3644913.1483550207
RO,HU,641293.7532393334,398898.9426547569
RS,HU,317771.0300014277,342943.6529819019
RU,HU,1567635.3068232897,5139056.971079887
SA,HU,3524726.565094049,3297925.9236712498
SE,HU,1317462.165951071,1699558.0056758441
SG,HU,9518932.144126298,9437042.384659477
SI,HU,383845.094265167,378759.7506422804
SK,HU,162683.92259947836,189256.1940263562
TH,HU,8255724.321295335,8050758.0559659
TR,HU,1389167.5747127426,1497138.9057186877
TW,HU,8859543.712303123,8873556.078953981
UA,HU,895805.5944708583,920073.5357066643
US,HU,7343119.091170572,8617908.288954368
VN,HU,8073694.203201438,8549035.355710663
ZA,HU,8204440.614307512,8592772.144274494
AE,ID,6629638.396421966,7841918.740473493
AR,ID,15237770.78445777,15675698.650958577
AT,ID,10565361.5658747,11681306.84946956
AU,ID,5401876.780120862,2743169.6023220522
BA,ID,10370911.798380248,11376083.30692501
BE,ID,11429424.950457083,12254410.83051267
BG,ID,9958292.154323034,10804865.95099044
BH,ID,7055904.614290892,8239482.724571706
BR,ID,16332391.519705974,18278065.54709186
BY,ID,9878805.767208487,10596950.800047426
CA,ID,15662423.319519836,13200722.46169098
CH,ID,11234084.179638484,12084527.77409706
CL,ID,15616726.940652162,15968393.17823106
CO,ID,19837091.907771878,18701179.994675666
CZ,ID,10717146.460755447,11519386.806982698
DE,ID,10797760.064732559,11797081.77891399
DK,ID,10853793.189274335,11714734.46850606
DZ,ID,11658538.914808635,12926341.083905058
EE,ID,10166328.640436556,10724964.97497639
EG,ID,8991535.716650316,10271189.4244974
ES,ID,12200015.050449539,13232076.348186564
FI,ID,10169436.04192749,10714058.58873479
FR,ID,11595698.53476229,12557256.216725767
GB,ID,11725550.19139238,12629171.48447701
GR,ID,9840801.154361077,11060432.858465
HK,ID,3267889.344035103,NA
HR,ID,10578069.401241228,11549262.102132918
HU,ID,10357068.391718162,11184257.07575067
ID,ID,0,0
IE,ID,12090244.740415499,12915466.314682184
IL,ID,8669753.718015658,9860571.782551153
IN,ID,5007112.834869075,5465089.466850898
IQ,ID,7901976.557505472,9028385.791344348
IT,ID,10835845.722843016,11794815.397108082
JO,ID,8610091.61613949,9735670.279640768
JP,ID,5793531.03377342,4935366.209890223
KH,ID,1987210.9326671422,2601222.055708021
KR,ID,5299689.730800845,4739936.116944927
KW,ID,7425700.133822178,8594750.020348229
KZ,ID,7222416.857493986,7767906.700554013
LT,ID,10041318.372439234,10853382.360979594
LV,ID,10155234.324991819,10788438.542243004
MA,ID,12581310.027228165,13587264.864767563
MK,ID,10096992.171822581,11052912.03738343
MX,ID,16863429.45564482,15104475.759623634
MY,ID,1185297.087682954,1180158.5645984714
NL,ID,11373691.267809324,12084346.669497326
NO,ID,10952908.598913465,11544313.890900139
NZ,ID,7727861.74753332,6727187.7534834985
OM,ID,6204506.266916986,7456612.114311152
PE,ID,17961022.460535817,17601064.760967758
PH,ID,2792465.132549777,2015919.6226574983
PK,ID,5691052.97420358,6598045.986239784
PL,ID,10278224.080245117,11141879.996997053
PT,ID,12692315.992253752,13571734.209551334
QA,ID,6931035.443126069,8153029.5084991455
RO,ID,9770127.851379737,10805306.080893626
RS,ID,10214998.677689454,11125451.218791317
RU,ID,9318181.940894231,7445594.403987329
SA,ID,7351693.7224632455,8755006.795422254
SE,ID,10539913.655470336,11290024.396068336
SG,ID,896118.707711048,1935928.6128153163
SI,ID,10692538.440037923,11560113.060770832
SK,ID,10508628.484385844,11207758.556270773
TH,ID,2324140.6093584537,3134369.0445321174
TR,ID,9114513.613533765,9946613.877223644
TW,ID,3817171.5682859807,3230088.2837892515
UA,ID,9591717.911275078,10292896.0900945
US,ID,16373478.00254484,14564564.30465701
VN,ID,3030934.9869156964,2710642.1535112327
ZA,ID,8580398.97287727,10124656.045349928
AE,IE,5922252.630952119,6049346.046855939
AR,IE,11003470.609433284,11092764.676934043
AT,IE,1682276.4114707087,1638955.2856039815
AU,IE,17259610.788205486,15655379.049808748
BA,IE,2082690.2401963572,2119708.313350314
BE,IE,774547.1774841298,857353.8487555668
BG,IE,2474664.0389567018,2667669.1244819337
BH,IE,5527451.200226153,5649324.435983326
BR,IE,8661241.582548168,8304674.277904752
BY,IE,2211447.458381246,2386189.6420188476
CA,IE,4906874.972396517,5054020.366024829
CH,IE,1204369.9417485243,1321193.4027333015
CL,IE,11478526.0029397,11061135.114111893
CO,IE,8146982.436789222,7948707.063113482
CZ,IE,1466067.46088365,1631047.861975254
DE,IE,1316278.837052968,1268196.679542339
DK,IE,1240125.7312799103,1206623.3799070236
DZ,IE,1979027.3964448287,2926859.328071897
EE,IE,2005402.0143991555,2191853.9257853543
EG,IE,3976751.130769942,4259989.321075451
ES,IE,1449831.5105584583,1478657.8138524576
FI,IE,2026608.1581674537,2284744.0278623397
FR,IE,778988.6336850877,1061032.8215683142
GB,IE,463348.8218607226,287251.95023462275
GR,IE,2857000.6259900425,2762872.9776622537
HK,IE,9862646.713117244,NA
HR,IE,1799624.3082384367,1910413.529790504
HU,IE,1897698.2137430343,2096168.131668957
ID,IE,12090244.740415499,12915466.314682184
IE,IE,0,0
IL,IE,4074204.700761943,4166756.270510594
IN,IE,7087413.258357753,7924787.824887279
IQ,IE,4543489.37367943,4650938.712486187
IT,IE,1887307.2414241603,1911125.3079674907
JO,IE,4104778.32428983,4287896.19283642
JP,IE,9601341.722147685,9598861.763300039
KH,IE,10340471.712856896,10334391.17503687
KR,IE,8963908.41767061,9136908.11146797
KW,IE,5094392.83893259,5178943.378965873
KZ,IE,5033051.59861687,5153742.583853841
LT,IE,2049867.221487934,2076041.6659742636
LV,IE,1957230.1031747977,2131344.617250478
MA,IE,2150085.492899621,2350126.304328805
MK,IE,2407964.7012080248,2552366.883032607
MX,IE,8483269.003854852,8252426.223220835
MY,IE,10912416.098873459,11764595.67936336
NL,IE,755690.2890652713,926732.7637164253
NO,IE,1267148.110035908,1461542.5864228604
NZ,IE,18693894.773844972,18803920.212976627
OM,IE,6271285.533593851,6503570.638127945
PE,IE,9863513.711121053,9486600.416291775
PH,IE,10960308.29656164,11285280.630472187
PK,IE,6400047.109487281,6622471.219871471
PL,IE,1828238.5861986042,1888646.1072039243
PT,IE,1641295.5302659462,1502813.125709193
QA,IE,5665060.949079473,5740808.1025996795
RO,IE,2538987.0694829547,2484244.0251025883
RS,IE,2150639.5170679335,2340740.2643148247
RU,IE,2798089.520827056,5925147.522758714
SA,IE,5412487.850753789,5372156.739380591
SE,IE,1630828.7791776962,1686899.1158204733
SG,IE,11218433.402875029,11331589.16179072
SI,IE,1691119.097447641,1821185.91043612
SK,IE,1735149.094418684,1979335.4290496046
TH,IE,9870902.560820227,9846090.812246162
TR,IE,3285742.4801097633,3592829.6932162563
TW,IE,9965848.474084815,10153705.364817005
UA,IE,2518801.903830759,2799775.222104588
US,IE,5447995.006256917,6628666.529423136
VN,IE,9519426.673083851,10206984.900865266
ZA,IE,9409854.978112534,9809731.15598585
AE,IL,2044103.498669492,2068022.2460306971
AR,IL,12251421.963361783,12641440.43969787
AT,IL,2422392.0012009195,2533229.0893276813
AU,IL,14008760.091499995,12356163.881028369
BA,IL,1992414.4477776783,2047497.9467165857
BE,IL,3300497.858306168,3315624.6578286667
BG,IL,1605775.5386290962,1541988.6407173236
BH,IL,1616971.1804999397,1652503.3927858716
BR,IL,10308232.780262044,10574784.163179543
BY,IL,2538276.437376595,2454523.7861610884
CA,IL,8981074.506002078,8901904.622041782
CH,IL,2901904.4972714284,2856189.43070509
CL,IL,13242501.966298966,13079569.052224103
CO,IL,11549311.890050167,11359607.962195603
CZ,IL,2666006.7454293305,2612290.514473894
DE,IL,2904801.819642295,2979515.5392586025
DK,IL,3192974.0159629555,3337805.805336888
DZ,IL,2997251.942241218,3082440.3144552796
EE,IL,3176735.599703039,3131149.977451911
EG,IL,424693.3934785409,680836.7199842077
ES,IL,3599653.306072961,3595818.620710526
FI,IL,3250246.531662514,3669199.4290663647
FR,IL,3335998.6600063723,3236460.4048305736
GB,IL,3612154.5876216795,3957891.2087662816
GR,IL,1254386.1413484116,1426135.765106331
HK,IL,7733709.76782724,NA
HR,IL,2274685.0939511936,2256348.1028237734
HU,IL,2222178.2977557597,2135562.370880363
ID,IL,8669753.718015658,9860571.782551153
IE,IL,4074204.700761943,4166756.270510594
IL,IL,0,0
IN,IL,4031975.597811708,4395537.594459238
IQ,IL,881814.6219031678,886395.8659935001
IT,IL,2305689.273578981,2306716.7425522017
JO,IL,69741.98468291026,131336.41568795082
JP,IL,9164019.88225122,9064766.634584611
KH,IL,7431862.2985976115,7406053.776412536
KR,IL,8073824.42916358,8196868.127370244
KW,IL,1251840.3643419729,1265821.889742869
KZ,IL,3656604.4427302047,3347344.3613187578
LT,IL,2669855.526014525,2853300.9854046437
LV,IL,2931122.6943297605,2936452.007914905
MA,IL,3911557.3348531066,3741546.4577249815
MK,IL,1667231.666987301,1614937.8619888483
MX,IL,12541509.107351681,12419056.13232845
MY,IL,7617717.495165186,8711477.610470444
NL,IL,3351587.3862000755,3307865.690709809
NO,IL,3615423.276621751,3832254.0632260256
NZ,IL,16305701.934181092,16259517.462469105
OM,IL,2465395.89931692,2502937.806774737
PE,IL,12819646.93777055,12561743.292522814
PH,IL,8774210.819967186,9010667.66394374
PK,IL,3529555.6754408306,3361985.9065889753
PL,IL,2553949.9704887806,2578755.7760793706
PT,IL,4065658.4641705276,3936896.1153557543
QA,IL,1746160.0852079643,1744445.674169131
RO,IL,1617503.8186648327,1819335.1808431605
RS,IL,1933839.670655106,1839032.2396081109
RU,IL,2674909.131415646,5663660.905910095
SA,IL,1381854.938935003,1237415.1933849216
SE,IL,3322941.2201872137,3680424.3292321023
SG,IL,7930247.035046928,7959783.073576189
SI,IL,2383462.017272163,2349083.8714462984
SK,IL,2376505.0084018814,2301110.936234133
TH,IL,6895596.041868728,6825252.7265258115
TR,IL,932005.0972414672,841592.952421914
TW,IL,8252541.929771648,8318274.083097535
UA,IL,2112125.4297373323,1961708.6677777383
US,IL,9505174.112222478,10751722.074938484
VN,IL,7025302.734416451,7506554.086328515
ZA,IL,6445054.212978823,6908356.770233771
AE,IN,2317532.4726549713,2412375.4866763293
AR,IN,15808185.85381125,15898042.767995698
AT,IN,5573320.125862852,6425817.071518934
AU,IN,10364705.39844716,8030119.185420095
BA,IN,5427707.05984767,6043773.314289886
BE,IN,6423741.549369569,7122171.166846012
BG,IN,5030934.076935272,5452034.174482579
BH,IN,2640724.5631721546,2790874.332627793
BR,IN,14254535.581280211,14776055.599811956
BY,IN,4877813.810337931,5554500.3007955775
CA,IN,11353802.63257189,11109274.273630321
CH,IN,6251081.892052183,6826930.784740592
CL,IN,16936983.124257214,16636242.731643867
CO,IN,15229164.301443975,15721525.66437587
CZ,IN,5714693.266885061,6334213.767393936
DE,IN,5790661.497478811,6672355.178935797
DK,IN,5856068.239946638,6760878.324351654
DZ,IN,6838016.112706083,7468562.1450804025
EE,IN,5213871.643176586,5932372.358168545
EG,IN,4433999.430559344,4833887.457989811
ES,IN,7284037.158686519,7857168.223937321
FI,IN,5227966.1413075505,6176389.760118958
FR,IN,6596565.619075766,7289438.950639668
GB,IN,6718487.570318032,7648651.934610002
GR,IN,5016435.258204114,5637880.568945236
HK,IN,3763848.1473615626,NA
HR,IN,5609110.969207711,6237852.217521725
HU,IN,5369977.916724587,5920952.0003730105
ID,IN,5007112.834869075,5465089.466850898
IE,IN,7087413.258357753,7924787.824887279
IL,IN,4031975.597811708,4395537.594459238
IN,IN,0,0
IQ,IN,3159749.2309671724,3572087.7338843425
IT,IN,5924482.816581459,6434757.679134849
JO,IN,3963262.9165677554,4270983.627688331
JP,IN,5850961.8836363815,6153482.009464135
KH,IN,3445868.1078913566,3083846.7597806463
KR,IN,4692810.673428151,5221601.116878805
KW,IN,2840067.0051299706,3129736.7843279475
KZ,IN,2558117.6573125543,3220539.5512420204
LT,IN,5042882.261008391,5916146.187604192
LV,IN,5172986.942285047,5898985.689843178
MA,IN,7784842.991198815,8127796.524979982
MK,IN,5183691.857576071,5674115.982647065
MX,IN,14676518.587787334,15249538.294144996
MY,IN,3840065.2562185773,4320509.546500341
NL,IN,6366607.331551091,7004310.542858804
NO,IN,5994424.878065952,6866440.666136455
NZ,IN,12661695.024634643,12055688.765290333
OM,IN,1945668.3661033676,2087018.4006971223
PE,IN,16795108.99973539,16934118.295635942
PH,IN,4757117.46380505,4851690.76598706
PK,IN,694008.3170884756,1317480.4198582973
PL,IN,5271148.649864517,6036273.979210903
PT,IN,7786265.379415904,8203710.816678092
QA,IN,2572484.276975767,2708628.368637706
RO,IN,4812062.171815959,5523194.675066188
RS,IN,5256749.393011613,5789287.189209348
RU,IN,4348833.604314224,4811560.786431014
SA,IN,3053673.6308753504,3329885.5592065398
SE,IN,5577622.560788015,6611962.527655067
SG,IN,4151890.7260895916,3578715.2092192024
SI,IN,5720662.004586066,6275307.247476036
SK,IN,5516889.438676234,5991647.368174396
TH,IN,2919266.863185415,2502028.2047196855
TR,IN,4224825.499601893,4541697.847741434
TW,IN,4387992.158344036,4545390.006984943
UA,IN,4584845.390273405,5126063.377968595
US,IN,12060174.846312694,13361639.808447795
VN,IN,3003548.4360686243,3285936.2660788526
ZA,IN,8001146.981527775,7798409.185827034
AE,IQ,1379451.758869979,1398765.8544706032
AR,IQ,13100232.88915908,13502273.589325415
AT,IQ,2862923.704658226,3028376.720386816
AU,IQ,13288510.82089251,11587207.211329458
BA,IQ,2536923.063602469,2581267.927977763
BE,IQ,3778458.0278380844,3796358.3559877626
BG,IQ,2117498.6752304947,1996840.416482322
BH,IQ,989558.5454523897,1001372.7145831604
BR,IQ,11188616.999437725,11458238.945469277
BY,IQ,2649520.115485186,2566290.1791782365
CA,IQ,9400327.255087638,9055559.050044207
CH,IQ,3452611.7514630686,3402405.209417328
CL,IQ,14110467.857620677,13959387.63689245
CO,IQ,12322590.483704932,12155376.955043782
CZ,IQ,3079457.065629918,3024912.9688679394
DE,IQ,3268512.770813485,3395636.239468014
DK,IQ,3491615.6502412856,3654097.939329145
DZ,IQ,3762990.5083361915,3946994.5920423996
EE,IQ,3248375.4184137424,3188130.728473585
EG,IQ,1300184.904682562,1504038.5287296472
ES,IQ,4305809.805211991,4312696.043184352
FI,IQ,3308756.442828105,3667651.878241821
FR,IQ,3868237.031986939,3833729.8790586796
GB,IQ,4096972.1903908183,4408627.993326357
GR,IQ,1938826.7047408102,2084611.1799050106
HK,IQ,6851918.508055674,NA
HR,IQ,2788137.923216643,2789391.5790003045
HU,IQ,2646457.9467429244,2554771.308767496
ID,IQ,7901976.557505472,9028385.791344348
IE,IQ,4543489.37367943,4650938.712486187
